city_id,city_name,region_no,dep_no,total_se_co,public_edu_health_social,other,technology,manufacturing,consumer,finance_re,construction_industry,eu_election_circle_fr,people_no,avg_pay_gap,executive_pay_gap,manager_pay_gap,worker_pay_gap,employee_pay_gap,executive_pay_gap_label,manager_pay_gap_label,worker_pay_gap_label,employee_pay_gap_label,technology_pct,consumer_pct,finance_re_pct,construction_industry_pct,public_edu_health_social_pct,manufacturing_pct,technology_pct_label,consumer_pct_label,public_edu_health_social_pct_label,finance_re_pct_label,construction_industry_pct_label,manufacturing_pct_label
67449,Schirrhein,42,67,88,8,9,10,6,22,8,24,Est,2128,24.503311258278142,26.81992337164751,22.941176470588236,16.53543307086614,7.8947368421052655,high pay gap,high pay gap,medium pay gap,low pay gap,12.82051282051282,28.205128205128204,10.256410256410255,30.76923076923077,10.256410256410255,7.6923076923076925,low proportion,low proportion,low proportion,medium proportion,high proportion,high proportion
67458,Schweighouse-sur-Moder,42,67,380,30,32,36,28,159,32,52,Est,4717,22.51655629139073,17.374517374517374,15.18987341772152,16.40625000000001,9.734513274336296,high pay gap,medium pay gap,medium pay gap,medium pay gap,10.682492581602373,47.18100890207715,9.495548961424333,15.43026706231454,8.902077151335313,8.30860534124629,low proportion,high proportion,low proportion,medium proportion,medium proportion,high proportion
67462,Sélestat,42,67,1556,233,114,246,62,570,145,157,Est,19106,19.28571428571428,20.64777327935222,14.864864864864872,15.789473684210531,12.389380530973455,high pay gap,medium pay gap,medium pay gap,medium pay gap,17.40976645435244,40.339702760084926,10.261854210898797,11.11111111111111,16.4897381457891,4.387827317763623,medium proportion,high proportion,medium proportion,medium proportion,low proportion,medium proportion
67463,Seltz,42,67,185,34,16,18,8,69,23,14,Est,3219,26.71232876712329,32.86219081272085,26.875000000000004,21.95121951219513,9.649122807017541,high pay gap,high pay gap,high pay gap,medium pay gap,10.843373493975903,41.566265060240966,13.855421686746988,8.433734939759036,20.481927710843372,4.819277108433735,low proportion,high proportion,high proportion,high proportion,low proportion,medium proportion
67465,Sessenheim,42,67,116,15,16,16,4,28,7,27,Est,2196,24.66666666666666,14.102564102564092,23.417721518987346,15.126050420168072,4.545454545454546,medium pay gap,high pay gap,medium pay gap,low pay gap,16.49484536082474,28.865979381443296,7.216494845360824,27.835051546391753,15.463917525773196,4.123711340206185,medium proportion,low proportion,medium proportion,low proportion,high proportion,low proportion
67471,Souffelweyersheim,42,67,477,53,33,100,12,163,49,47,Est,7475,19.75308641975308,21.428571428571423,9.090909090909092,18.103448275862068,3.5087719298245648,high pay gap,medium pay gap,high pay gap,low pay gap,23.58490566037736,38.443396226415096,11.556603773584905,11.084905660377359,12.5,2.8301886792452833,high proportion,high proportion,low proportion,high proportion,low proportion,low proportion
67472,Soufflenheim,42,67,316,44,24,43,46,82,25,45,Est,4905,19.402985074626862,26.068376068376057,13.60544217687075,17.24137931034483,11.504424778761067,high pay gap,medium pay gap,high pay gap,medium pay gap,15.087719298245613,28.771929824561404,8.771929824561402,15.789473684210526,15.43859649122807,16.140350877192983,medium proportion,low proportion,medium proportion,medium proportion,medium proportion,high proportion
67474,Soultz-sous-Forêts,42,67,216,34,24,26,12,78,11,27,Est,2914,22.695035460992905,9.502262443438921,20.49689440993789,13.675213675213675,19.672131147540973,medium pay gap,high pay gap,medium pay gap,high pay gap,13.829787234042554,41.48936170212766,5.851063829787234,14.361702127659576,18.085106382978726,6.382978723404255,low proportion,high proportion,high proportion,low proportion,medium proportion,medium proportion
67482,Strasbourg,42,67,20882,3464,1407,5378,467,6034,2123,1508,Est,265807,15.38461538461539,18.400000000000006,9.154929577464783,14.814814814814827,4.8076923076923075,high pay gap,medium pay gap,medium pay gap,low pay gap,28.344049752292612,31.801412459154633,11.188995467481817,7.947717929798672,18.256561610625067,2.4612627806472016,high proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
67495,Truchtersheim,42,67,232,42,17,50,9,55,27,29,Est,3771,24.867724867724867,26.501766784452297,8.280254777070057,4.918032786885243,12.0,high pay gap,low pay gap,low pay gap,medium pay gap,23.58490566037736,25.943396226415093,12.735849056603774,13.679245283018867,19.81132075471698,4.245283018867925,high proportion,low proportion,high proportion,high proportion,low proportion,medium proportion
67506,Vendenheim,42,67,487,60,30,78,11,209,41,46,Est,5414,24.999999999999993,27.68166089965398,10.12658227848102,19.672131147540973,4.504504504504505,high pay gap,medium pay gap,high pay gap,low pay gap,17.528089887640448,46.96629213483146,9.213483146067416,10.337078651685392,13.48314606741573,2.4719101123595504,medium proportion,high proportion,low proportion,medium proportion,low proportion,low proportion
67519,La Wantzenau,42,67,410,64,22,99,19,97,60,41,Est,5632,32.73542600896861,32.162162162162154,17.977528089887645,16.40625000000001,6.666666666666672,high pay gap,high pay gap,medium pay gap,low pay gap,26.052631578947366,25.526315789473685,15.789473684210526,10.789473684210527,16.842105263157894,5.0,high proportion,low proportion,medium proportion,high proportion,low proportion,medium proportion
67520,Wasselonne,42,67,395,56,31,60,40,120,30,47,Est,5447,15.555555555555554,15.126050420168072,13.636363636363633,12.612612612612617,4.672897196261683,medium pay gap,medium pay gap,medium pay gap,low pay gap,16.997167138810198,33.994334277620396,8.498583569405099,13.314447592067987,15.864022662889518,11.3314447592068,medium proportion,medium proportion,medium proportion,medium proportion,low proportion,high proportion
67523,Weitbruch,42,67,107,12,12,15,3,27,9,26,Est,2855,20.13422818791946,15.444015444015443,18.63354037267082,16.129032258064516,11.66666666666667,medium pay gap,high pay gap,medium pay gap,medium pay gap,16.304347826086957,29.347826086956523,9.782608695652174,28.26086956521739,13.043478260869565,3.260869565217391,medium proportion,low proportion,low proportion,medium proportion,high proportion,low proportion
67529,Weyersheim,42,67,203,24,12,32,14,68,18,29,Est,3344,21.7948717948718,15.000000000000005,19.75308641975308,20.161290322580644,14.960629921259832,medium pay gap,high pay gap,high pay gap,medium pay gap,17.2972972972973,36.75675675675676,9.72972972972973,15.675675675675677,12.972972972972974,7.567567567567568,medium proportion,high proportion,low proportion,medium proportion,medium proportion,high proportion
67543,Wisches,42,67,109,17,7,11,16,24,10,19,Est,2068,22.695035460992905,17.51824817518247,14.569536423841056,16.94915254237288,7.339449541284409,high pay gap,medium pay gap,medium pay gap,low pay gap,11.34020618556701,24.742268041237114,10.309278350515463,19.587628865979383,17.525773195876287,16.49484536082474,low proportion,low proportion,medium proportion,medium proportion,medium proportion,high proportion
67544,Wissembourg,42,67,568,95,39,90,26,205,42,61,Est,7455,23.021582733812956,25.287356321839084,18.75,19.999999999999993,11.711711711711704,high pay gap,high pay gap,high pay gap,medium pay gap,17.341040462427745,39.4990366088632,8.092485549132949,11.753371868978805,18.304431599229286,5.009633911368015,medium proportion,high proportion,high proportion,low proportion,low proportion,medium proportion
67547,Wittisheim,42,67,76,7,8,10,4,25,2,20,Est,2080,21.678321678321687,23.008849557522133,20.129870129870127,19.200000000000003,-3.061224489795907,high pay gap,high pay gap,high pay gap,negative pay gap,14.705882352941178,36.76470588235294,2.941176470588235,29.411764705882355,10.294117647058822,5.88235294117647,medium proportion,high proportion,low proportion,low proportion,high proportion,medium proportion
67551,Wolfisheim,42,67,264,33,21,62,15,66,28,30,Est,3870,20.987654320987648,18.992248062015513,13.636363636363633,16.94915254237288,11.016949152542379,high pay gap,medium pay gap,medium pay gap,medium pay gap,26.495726495726498,28.205128205128204,11.965811965811966,12.82051282051282,14.102564102564102,6.41025641025641,high proportion,low proportion,medium proportion,high proportion,low proportion,medium proportion
68004,Altkirch,42,68,535,99,45,81,30,185,57,31,Est,5563,21.73913043478261,24.70588235294118,17.999999999999996,23.58490566037736,9.999999999999996,high pay gap,high pay gap,high pay gap,medium pay gap,16.77018633540373,38.302277432712216,11.801242236024844,6.418219461697723,20.496894409937887,6.211180124223603,medium proportion,high proportion,high proportion,high proportion,low proportion,medium proportion
68007,Andolsheim,42,68,97,15,5,11,4,22,12,25,Est,2170,26.111111111111107,23.38983050847457,13.939393939393943,16.92307692307692,13.114754098360654,high pay gap,medium pay gap,medium pay gap,medium pay gap,12.359550561797752,24.719101123595504,13.48314606741573,28.08988764044944,16.853932584269664,4.49438202247191,low proportion,low proportion,medium proportion,high proportion,high proportion,medium proportion
68015,Baldersheim,42,68,102,10,10,13,5,31,8,23,Est,2468,26.47058823529412,31.02189781021898,16.568047337278102,16.0,11.382113821138214,high pay gap,medium pay gap,medium pay gap,medium pay gap,14.444444444444443,34.44444444444444,8.88888888888889,25.555555555555554,11.11111111111111,5.555555555555555,low proportion,medium proportion,low proportion,medium proportion,high proportion,medium proportion
68021,Bartenheim,42,68,218,38,17,24,9,70,22,29,Est,3644,20.689655172413794,8.63636363636363,10.389610389610388,22.123893805309734,6.481481481481491,low pay gap,medium pay gap,high pay gap,low pay gap,12.5,36.45833333333333,11.458333333333332,15.104166666666666,19.791666666666664,4.6875,low proportion,medium proportion,high proportion,high proportion,medium proportion,medium proportion
68036,Biesheim,42,68,94,11,9,5,5,34,14,15,Est,2402,23.417721518987346,23.928571428571427,22.285714285714285,15.942028985507253,9.482758620689651,high pay gap,high pay gap,medium pay gap,medium pay gap,5.952380952380952,40.476190476190474,16.666666666666664,17.857142857142858,13.095238095238097,5.952380952380952,low proportion,high proportion,low proportion,high proportion,medium proportion,medium proportion
68042,Blotzheim,42,68,168,27,15,18,6,47,21,29,Est,4496,26.973684210526315,33.78839590443687,16.88311688311688,20.000000000000004,7.476635514018683,high pay gap,medium pay gap,high pay gap,low pay gap,12.162162162162163,31.756756756756754,14.18918918918919,19.594594594594593,18.243243243243242,4.054054054054054,low proportion,medium proportion,high proportion,high proportion,medium proportion,low proportion
68043,Bollwiller,42,68,160,22,23,24,7,48,14,16,Est,3778,20.143884892086337,16.94915254237288,20.779220779220786,7.8947368421052655,8.411214953271015,medium pay gap,high pay gap,low pay gap,low pay gap,18.3206106870229,36.6412213740458,10.687022900763358,12.213740458015266,16.793893129770993,5.343511450381679,medium proportion,high proportion,medium proportion,high proportion,low proportion,medium proportion
68058,Buhl,42,68,156,21,18,25,12,35,10,31,Est,3281,20.437956204379557,1.7094017094017033,21.428571428571434,17.391304347826086,11.818181818181825,low pay gap,high pay gap,high pay gap,medium pay gap,18.65671641791045,26.119402985074625,7.462686567164178,23.134328358208954,15.671641791044777,8.955223880597014,medium proportion,low proportion,medium proportion,low proportion,high proportion,high proportion
68062,Carspach,42,68,76,4,8,13,5,26,4,15,Est,1872,21.768707482993193,3.0837004405286312,21.518987341772153,18.260869565217387,1.886792452830182,low pay gap,high pay gap,high pay gap,low pay gap,19.402985074626866,38.80597014925373,5.970149253731343,22.388059701492537,5.970149253731343,7.462686567164178,high proportion,high proportion,low proportion,low proportion,high proportion,high proportion
68063,Cernay,42,68,734,106,57,94,59,251,54,102,Est,10894,19.708029197080286,18.775510204081638,12.328767123287664,24.54545454545454,9.00900900900901,high pay gap,medium pay gap,high pay gap,medium pay gap,14.114114114114114,37.687687687687685,8.108108108108109,15.315315315315313,15.915915915915916,8.85885885885886,low proportion,high proportion,medium proportion,low proportion,medium proportion,high proportion
68066,Colmar,42,68,5136,751,392,960,156,1802,517,469,Est,66288,21.917808219178077,24.452554744525546,14.569536423841056,21.73913043478261,8.411214953271015,high pay gap,medium pay gap,high pay gap,low pay gap,20.622986036519872,38.71106337271751,11.106337271750807,10.075187969924812,16.133190118152523,3.3512352309344786,high proportion,high proportion,medium proportion,high proportion,low proportion,low proportion
68068,Dannemarie,42,68,203,44,19,24,7,63,23,21,Est,2140,20.47244094488189,22.966507177033478,18.791946308724835,15.315315315315308,11.111111111111107,high pay gap,high pay gap,medium pay gap,medium pay gap,13.186813186813188,34.61538461538461,12.637362637362637,11.538461538461538,24.175824175824175,3.8461538461538463,low proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
68082,Ensisheim,42,68,338,48,40,45,17,97,31,47,Est,6954,23.999999999999996,20.61068702290076,22.560975609756095,13.79310344827586,11.504424778761067,high pay gap,high pay gap,medium pay gap,medium pay gap,15.789473684210526,34.03508771929825,10.87719298245614,16.49122807017544,16.842105263157894,5.964912280701754,medium proportion,medium proportion,medium proportion,high proportion,medium proportion,medium proportion
68091,Fessenheim,42,68,117,20,7,14,9,26,5,33,Est,2358,32.60869565217391,28.315412186379923,28.499999999999996,24.812030075187973,14.406779661016959,high pay gap,high pay gap,high pay gap,medium pay gap,13.084112149532709,24.299065420560748,4.672897196261682,30.8411214953271,18.69158878504673,8.411214953271028,low proportion,low proportion,high proportion,low proportion,high proportion,high proportion
68112,Guebwiller,42,68,682,102,60,128,32,225,58,67,Est,10929,19.083969465648856,23.10756972111554,13.286713286713288,14.414414414414411,8.823529411764692,high pay gap,medium pay gap,medium pay gap,medium pay gap,20.915032679738562,36.76470588235294,9.477124183006536,10.947712418300654,16.666666666666664,5.228758169934641,high proportion,high proportion,medium proportion,medium proportion,low proportion,medium proportion
68118,Habsheim,42,68,295,30,30,51,23,90,27,31,Est,4782,23.56687898089172,20.32520325203252,19.75308641975308,15.573770491803268,11.206896551724128,high pay gap,high pay gap,medium pay gap,medium pay gap,20.238095238095237,35.714285714285715,10.714285714285714,12.3015873015873,11.904761904761903,9.126984126984127,high proportion,medium proportion,low proportion,high proportion,low proportion,high proportion
68126,Hégenheim,42,68,148,27,18,22,4,44,10,19,Est,3405,30.722891566265066,31.095406360424032,18.66666666666667,12.068965517241383,17.886178861788625,high pay gap,high pay gap,medium pay gap,high pay gap,17.46031746031746,34.92063492063492,7.936507936507936,15.079365079365079,21.428571428571427,3.1746031746031744,medium proportion,medium proportion,high proportion,low proportion,medium proportion,low proportion
68135,Hésingue,42,68,191,12,15,27,18,70,18,28,Est,2607,24.358974358974354,26.153846153846157,20.625000000000004,18.400000000000006,9.821428571428568,high pay gap,high pay gap,high pay gap,medium pay gap,15.606936416184972,40.46242774566474,10.404624277456648,16.184971098265898,6.9364161849710975,10.404624277456648,medium proportion,high proportion,low proportion,medium proportion,medium proportion,high proportion
68138,Hirsingue,42,68,170,25,18,23,8,57,17,20,Est,2057,14.516129032258071,-1.4925373134328215,22.784810126582286,25.92592592592593,11.926605504587162,negative pay gap,high pay gap,high pay gap,medium pay gap,15.333333333333332,38.0,11.333333333333332,13.333333333333334,16.666666666666664,5.333333333333334,medium proportion,high proportion,medium proportion,high proportion,low proportion,medium proportion
68141,Hochstatt,42,68,80,12,5,23,2,20,5,11,Est,1921,26.51933701657459,23.77622377622378,16.770186335403732,12.0,18.181818181818173,high pay gap,medium pay gap,medium pay gap,high pay gap,31.506849315068493,27.397260273972602,6.8493150684931505,15.068493150684931,16.43835616438356,2.73972602739726,high proportion,low proportion,medium proportion,low proportion,medium proportion,low proportion
68145,Horbourg-Wihr,42,68,320,48,28,75,10,89,25,35,Est,5370,22.784810126582286,22.0532319391635,11.038961038961045,21.599999999999994,11.864406779661019,high pay gap,medium pay gap,high pay gap,medium pay gap,26.595744680851062,31.560283687943265,8.865248226950355,12.411347517730496,17.02127659574468,3.546099290780142,high proportion,medium proportion,medium proportion,medium proportion,low proportion,low proportion
68149,Huningue,42,68,253,29,30,36,18,91,23,17,Est,6993,16.153846153846153,15.899581589958148,4.605263157894733,21.13821138211383,1.0204081632653206,medium pay gap,low pay gap,high pay gap,low pay gap,16.822429906542055,42.523364485981304,10.74766355140187,7.943925233644859,13.551401869158877,8.411214953271028,medium proportion,high proportion,low proportion,high proportion,low proportion,high proportion
68152,Illfurth,42,68,131,28,11,21,5,37,8,19,Est,2460,26.060606060606066,33.0909090909091,11.585365853658528,18.852459016393436,11.864406779661019,high pay gap,medium pay gap,high pay gap,medium pay gap,17.796610169491526,31.35593220338983,6.779661016949152,16.101694915254235,23.728813559322035,4.23728813559322,medium proportion,medium proportion,high proportion,low proportion,medium proportion,medium proportion
68154,Illzach,42,68,906,89,67,131,37,333,70,147,Est,14161,16.030534351145036,18.103448275862068,15.231788079470194,16.8141592920354,9.00900900900901,high pay gap,medium pay gap,medium pay gap,medium pay gap,16.232961586121437,41.2639405204461,8.674101610904584,18.21561338289963,11.028500619578686,4.584882280049566,medium proportion,high proportion,low proportion,medium proportion,medium proportion,medium proportion
68155,Ingersheim,42,68,230,27,26,49,7,64,17,36,Est,4403,23.129251700680264,23.134328358208954,15.89403973509934,16.239316239316228,11.504424778761067,high pay gap,medium pay gap,medium pay gap,medium pay gap,24.5,32.0,8.5,18.0,13.5,3.5000000000000004,high proportion,medium proportion,low proportion,medium proportion,medium proportion,low proportion
68156,Issenheim,42,68,165,22,12,22,16,58,9,21,Est,3240,26.666666666666668,26.799999999999997,26.415094339622648,14.406779661016959,15.254237288135597,high pay gap,high pay gap,medium pay gap,medium pay gap,14.864864864864865,39.189189189189186,6.081081081081082,14.18918918918919,14.864864864864865,10.81081081081081,medium proportion,high proportion,medium proportion,low proportion,low proportion,high proportion
68163,Kembs,42,68,136,17,12,19,5,47,7,26,Est,4883,26.875000000000004,22.56809338521401,25.43352601156069,16.0,4.587155963302751,high pay gap,high pay gap,medium pay gap,low pay gap,15.702479338842975,38.84297520661157,5.785123966942149,21.487603305785125,14.049586776859504,4.132231404958678,medium proportion,high proportion,medium proportion,low proportion,high proportion,low proportion
68166,Kingersheim,42,68,606,68,47,83,25,210,56,98,Est,12714,19.11764705882353,19.32773109243698,15.89403973509934,14.782608695652169,10.091743119266052,high pay gap,medium pay gap,medium pay gap,medium pay gap,15.37037037037037,38.88888888888889,10.37037037037037,18.14814814814815,12.592592592592592,4.62962962962963,medium proportion,high proportion,low proportion,medium proportion,medium proportion,medium proportion
68173,Labaroche,42,68,128,15,7,24,6,36,14,23,Est,2123,21.60493827160494,22.021660649819488,11.538461538461533,5.042016806722685,15.200000000000003,high pay gap,medium pay gap,low pay gap,medium pay gap,20.33898305084746,30.508474576271187,11.864406779661017,19.491525423728813,12.711864406779661,5.084745762711865,high proportion,medium proportion,low proportion,high proportion,medium proportion,medium proportion
68195,Lutterbach,42,68,382,35,27,85,27,106,34,62,Est,6083,22.36842105263157,24.61538461538461,11.538461538461533,18.260869565217387,11.304347826086962,high pay gap,medium pay gap,high pay gap,medium pay gap,24.355300859598856,30.37249283667622,9.742120343839542,17.765042979942695,10.028653295128938,7.736389684813753,high proportion,medium proportion,low proportion,medium proportion,medium proportion,high proportion
68218,Morschwiller-le-Bas,42,68,169,15,23,24,3,61,9,33,Est,3570,20.625000000000004,14.17004048582996,13.157894736842104,11.475409836065563,12.0,medium pay gap,medium pay gap,medium pay gap,medium pay gap,16.551724137931036,42.06896551724138,6.206896551724138,22.758620689655174,10.344827586206897,2.0689655172413794,medium proportion,high proportion,low proportion,low proportion,high proportion,low proportion
68224,Mulhouse,42,68,7193,1054,548,1546,174,2406,725,616,Est,107352,15.503875968992247,22.957198443579763,11.347517730496453,18.51851851851852,5.825242718446615,high pay gap,medium pay gap,high pay gap,low pay gap,23.708020242294126,36.896181567244284,11.117926698359147,9.446403925778254,16.163165158717987,2.6683024076061956,high proportion,high proportion,medium proportion,high proportion,low proportion,low proportion
68226,Munster,42,68,378,67,28,47,28,136,29,38,Est,4361,20.45454545454545,19.84435797665369,17.999999999999996,14.414414414414411,8.653846153846157,high pay gap,high pay gap,medium pay gap,low pay gap,13.623188405797102,39.42028985507247,8.405797101449275,11.014492753623188,19.420289855072465,8.115942028985506,low proportion,high proportion,high proportion,medium proportion,low proportion,high proportion
68249,Orbey,42,68,222,31,18,20,11,90,14,34,Est,3405,19.28571428571428,22.978723404255312,18.954248366013076,11.66666666666667,12.389380530973455,high pay gap,high pay gap,medium pay gap,medium pay gap,10.0,45.0,7.000000000000001,17.0,15.5,5.5,low proportion,high proportion,medium proportion,low proportion,medium proportion,medium proportion
68256,Pfastatt,42,68,368,62,39,71,15,87,32,52,Est,9129,20.689655172413794,17.29957805907172,18.954248366013076,10.714285714285708,9.734513274336296,high pay gap,high pay gap,medium pay gap,medium pay gap,22.25705329153605,27.27272727272727,10.031347962382444,16.30094043887147,19.435736677115987,4.702194357366771,high proportion,low proportion,high proportion,medium proportion,medium proportion,medium proportion
68258,Pulversheim,42,68,148,10,11,29,18,48,9,21,Est,2808,27.272727272727277,31.439393939393927,20.25316455696203,24.590163934426233,8.928571428571429,high pay gap,high pay gap,high pay gap,medium pay gap,21.48148148148148,35.55555555555556,6.666666666666667,15.555555555555555,7.4074074074074066,13.333333333333334,high proportion,medium proportion,low proportion,low proportion,medium proportion,high proportion
68269,Ribeauvillé,42,68,386,55,19,53,14,177,29,33,Est,4439,19.444444444444446,18.89763779527558,7.18954248366014,12.173913043478263,11.818181818181825,high pay gap,low pay gap,medium pay gap,medium pay gap,14.681440443213297,49.03047091412742,8.033240997229916,9.141274238227147,15.23545706371191,3.8781163434903045,medium proportion,high proportion,medium proportion,low proportion,low proportion,low proportion
68270,Richwiller,42,68,252,17,12,43,15,84,20,53,Est,3522,22.000000000000007,17.460317460317455,16.774193548387096,14.655172413793096,10.526315789473694,high pay gap,medium pay gap,medium pay gap,medium pay gap,18.53448275862069,36.206896551724135,8.620689655172415,22.844827586206897,7.327586206896551,6.4655172413793105,medium proportion,medium proportion,low proportion,medium proportion,high proportion,medium proportion
68271,Riedisheim,42,68,597,106,61,114,24,158,69,52,Est,11843,25.29411764705883,25.938566552901026,16.666666666666664,13.913043478260867,6.3063063063063005,high pay gap,medium pay gap,medium pay gap,low pay gap,21.79732313575526,30.210325047801145,13.193116634799235,9.94263862332696,20.26768642447419,4.588910133843212,high proportion,medium proportion,high proportion,high proportion,low proportion,medium proportion
68278,Rixheim,42,68,704,87,65,126,38,219,74,79,Est,13468,17.68707482993197,13.877551020408157,11.920529801324497,17.796610169491537,7.142857142857134,medium pay gap,medium pay gap,high pay gap,low pay gap,20.224719101123593,35.15248796147672,11.878009630818621,12.680577849117174,13.964686998394862,6.099518459069021,high proportion,medium proportion,medium proportion,high proportion,low proportion,medium proportion
68286,Rosenau,42,68,67,10,6,12,4,16,6,13,Est,2243,17.93103448275862,2.690582959641262,7.284768211920528,18.699186991869922,6.481481481481491,low pay gap,low pay gap,high pay gap,low pay gap,19.672131147540984,26.229508196721312,9.836065573770492,21.311475409836063,16.39344262295082,6.557377049180328,high proportion,low proportion,medium proportion,medium proportion,high proportion,high proportion
68287,Rouffach,42,68,271,55,26,42,11,82,32,17,Est,3905,22.44897959183673,26.765799256505574,19.736842105263158,13.4453781512605,4.854368932038835,high pay gap,high pay gap,medium pay gap,low pay gap,17.573221757322173,34.30962343096235,13.389121338912133,7.112970711297072,23.01255230125523,4.602510460251046,medium proportion,medium proportion,high proportion,high proportion,low proportion,medium proportion
68289,Ruelisheim,42,68,101,9,13,23,5,28,3,15,Est,2258,22.151898734177212,33.214285714285715,8.805031446540882,17.073170731707325,0.0,high pay gap,medium pay gap,medium pay gap,low pay gap,27.710843373493976,33.734939759036145,3.614457831325301,18.072289156626507,10.843373493975903,6.024096385542169,high proportion,medium proportion,low proportion,low proportion,medium proportion,medium proportion
68292,Saint-Amarin,42,68,114,23,7,14,5,43,8,13,Est,2262,27.586206896551722,34.862385321100916,19.078947368421044,17.796610169491537,19.166666666666675,high pay gap,high pay gap,high pay gap,high pay gap,13.20754716981132,40.56603773584906,7.547169811320755,12.264150943396226,21.69811320754717,4.716981132075472,low proportion,high proportion,high proportion,low proportion,low proportion,medium proportion
68294,Sainte-Croix-aux-Mines,42,68,100,8,7,13,9,30,7,24,Est,1923,13.076923076923071,19.999999999999996,15.686274509803924,11.965811965811953,-11.340206185567025,high pay gap,medium pay gap,medium pay gap,negative pay gap,14.285714285714285,32.967032967032964,7.6923076923076925,26.373626373626376,8.791208791208792,9.89010989010989,low proportion,medium proportion,low proportion,low proportion,high proportion,high proportion
68295,Sainte-Croix-en-Plaine,42,68,248,20,13,40,16,60,30,60,Est,2848,25.157232704402517,16.942148760330568,17.901234567901227,23.01587301587302,17.82945736434109,medium pay gap,high pay gap,high pay gap,high pay gap,17.699115044247787,26.548672566371685,13.274336283185843,26.548672566371685,8.849557522123893,7.079646017699115,medium proportion,low proportion,low proportion,high proportion,high proportion,high proportion
68297,Saint-Louis,42,68,1163,178,122,173,38,405,93,97,Est,19841,18.461538461538467,3.603603603603607,14.93506493506494,18.260869565217387,7.692307692307699,low pay gap,medium pay gap,high pay gap,low pay gap,17.58130081300813,41.15853658536585,9.451219512195122,9.857723577235772,18.089430894308943,3.861788617886179,medium proportion,high proportion,high proportion,medium proportion,low proportion,low proportion
68298,Sainte-Marie-aux-Mines,42,68,278,40,21,36,16,93,24,44,Est,4761,12.90322580645161,14.042553191489365,19.867549668874172,10.61946902654868,6.862745098039209,medium pay gap,high pay gap,medium pay gap,low pay gap,14.229249011857709,36.75889328063241,9.486166007905137,17.391304347826086,15.810276679841898,6.324110671936759,low proportion,high proportion,medium proportion,medium proportion,medium proportion,medium proportion
68300,Sausheim,42,68,551,40,31,92,37,213,41,70,Est,5342,20.645161290322577,24.175824175824182,12.903225806451612,15.517241379310336,6.956521739130441,high pay gap,medium pay gap,medium pay gap,low pay gap,18.66125760649087,43.20486815415821,8.316430020283976,14.198782961460447,8.113590263691684,7.505070993914807,medium proportion,high proportion,low proportion,medium proportion,low proportion,high proportion
68309,Sierentz,42,68,251,40,18,34,10,88,25,34,Est,3248,21.768707482993193,18.181818181818187,16.447368421052634,15.517241379310336,10.909090909090903,high pay gap,medium pay gap,medium pay gap,medium pay gap,14.71861471861472,38.095238095238095,10.822510822510822,14.71861471861472,17.316017316017316,4.329004329004329,medium proportion,high proportion,medium proportion,high proportion,medium proportion,medium proportion
68315,Soultz-Haut-Rhin,42,68,417,45,38,66,40,136,26,57,Est,6979,21.678321678321687,24.313725490196074,6.040268456375841,13.27433628318584,6.66666666666666,high pay gap,low pay gap,medium pay gap,low pay gap,17.83783783783784,36.75675675675676,7.027027027027027,15.405405405405407,12.162162162162163,10.81081081081081,medium proportion,high proportion,low proportion,low proportion,medium proportion,high proportion
68318,Soultzmatt,42,68,121,17,8,24,6,42,8,13,Est,2297,22.435897435897438,18.431372549019606,24.70588235294117,15.000000000000005,7.142857142857134,high pay gap,high pay gap,medium pay gap,low pay gap,21.818181818181817,38.18181818181819,7.2727272727272725,11.818181818181818,15.454545454545453,5.454545454545454,high proportion,high proportion,medium proportion,low proportion,low proportion,medium proportion
68321,Staffelfelden,42,68,114,12,13,11,4,33,7,31,Est,3747,18.38235294117647,11.210762331838565,14.482758620689653,18.644067796610177,12.389380530973455,medium pay gap,medium pay gap,high pay gap,medium pay gap,11.224489795918368,33.6734693877551,7.142857142857142,31.63265306122449,12.244897959183673,4.081632653061225,low proportion,medium proportion,low proportion,low proportion,high proportion,low proportion
68334,Thann,42,68,463,102,30,74,24,151,37,37,Est,7601,19.858156028368786,18.32669322709164,15.384615384615389,19.469026548672574,13.043478260869565,high pay gap,medium pay gap,high pay gap,medium pay gap,17.41176470588235,35.529411764705884,8.705882352941176,8.705882352941176,24.0,5.647058823529412,medium proportion,medium proportion,high proportion,medium proportion,low proportion,medium proportion
68338,Turckheim,42,68,250,50,21,38,14,66,21,37,Est,3569,24.358974358974354,22.519083969465644,19.374999999999996,25.641025641025646,12.820512820512823,high pay gap,high pay gap,high pay gap,medium pay gap,16.8141592920354,29.20353982300885,9.29203539823009,16.371681415929203,22.123893805309734,6.1946902654867255,medium proportion,low proportion,high proportion,medium proportion,medium proportion,medium proportion
68343,Ungersheim,42,68,130,9,16,20,18,37,6,18,Est,2072,24.18300653594772,32.31939163498099,16.45569620253165,14.049586776859499,7.142857142857134,high pay gap,medium pay gap,medium pay gap,low pay gap,18.51851851851852,34.25925925925926,5.555555555555555,16.666666666666664,8.333333333333332,16.666666666666664,medium proportion,medium proportion,low proportion,low proportion,medium proportion,high proportion
